Área de conservación,Localidad,Sitio,Sitio (otro nombre),Sitio+Período,Buzo,Tipo muestreo,Transecto (cod.campo),Transecto (codSitio/Fecha),Transecto (cod.Continuo),Área transecto (m),Fecha,Año,Período,Digitador,Fecha digitación,Profundidad,Categoría profundidad,Visibilidad,Hora inicio,Hora Final,Tiempo,Tiempo fina (min),Código sp.,Especie,Total,2.5,7.5,12.5,17.5,25,35,45,55,65,75,85,95,112.5,137.5,162.5,187.5,225,275,325,700,a,b,Biomasa,Biomasa (g/m2),Biomasa (Kg/Ha),Biomasa (tn/ha),CPUE (individuos/min),Densidad,NT (Fishbase),GF abrev. (Quimbayo/Roff),GF (Quimbayo/Roff),IUCN
ACG,Bahía Culebra,Playa Blanca,Playa Blanca,Playa Blanca 14-19,Juan Carlos Azofeifa,Arrecifal,1,1,,50,18/02/2015,2015,2014-2018,Carolina Salas-Moya,11/3/2015,,Somero,No indica,No indica,No indica,No indica,10,cat,Chromis atrilobata,15,,15,,,,,,,,,,,,,,,,,,,0.00523,3.41655,76.60965514,1.532193103,15.32193103,0.015321931,1.5,0.3,3.4,PK,Planktivores,LC
ACG,Bahía Culebra,Playa Blanca,Playa Blanca,Playa Blanca 14-19,Juan Carlos Azofeifa,Arrecifal,2,2,,50,18/02/2015,2015,2014-2018,Carolina Salas-Moya,11/3/2015,,Somero,No indica,No indica,No indica,No indica,10,dho,Diodon holocanthus,1,,,1,,,,,,,,,,,,,,,,,,0.0219,3,42.7734375,0.85546875,8.5546875,0.008554688,0.1,0.02,3.3,IN,Invertebrivores,NE
ACG,Bahía Culebra,Playa Blanca,Playa Blanca,Playa Blanca 14-19,Juan Carlos Azofeifa,Arrecifal,2,2,,50,18/02/2015,2015,2014-2018,Carolina Salas-Moya,11/3/2015,,Somero,No indica,No indica,No indica,No indica,10,sps,Serranus psittacinus,1,,1,,,,,,,,,,,,,,,,,,,0.0193,2.8511,6.031765891,0.120635318,1.206353178,0.001206353,0.1,0.02,3.6,PS,Piscivores,LC
ACG,Bahía Culebra,Playa Blanca,Playa Blanca,Playa Blanca 14-19,Juan Carlos Azofeifa,Arrecifal,2,2,,50,18/02/2015,2015,2014-2018,Carolina Salas-Moya,11/3/2015,,Somero,No indica,No indica,No indica,No indica,10,tlu,Thalassoma lucasanum,3,,3,,,,,,,,,,,,,,,,,,,0.01261,2.8783,12.4889284,0.249778568,2.49778568,0.002497786,0.3,0.06,3.5,IN,Invertebrivores,LC
ACG,Bahía Culebra,Playa Blanca,Playa Blanca,Playa Blanca 14-19,Juan Carlos Azofeifa,Arrecifal,2,2,,50,18/02/2015,2015,2014-2018,Carolina Salas-Moya,11/3/2015,,Somero,No indica,No indica,No indica,No indica,10,sgh,Scarus ghobban,10,10,,,,,,,,,,,,,,,,,,,,0.0233,2.919,3.380203183,0.067604064,0.676040637,0.000676041,1,0.2,2,HM,Macroalgae feeders,LC
ACG,Bahía Culebra,Playa Blanca,Playa Blanca,Playa Blanca 14-19,Juan Carlos Azofeifa,Arrecifal,2,2,,50,18/02/2015,2015,2014-2018,Carolina Salas-Moya,11/3/2015,,Somero,No indica,No indica,No indica,No indica,10,sve,Sufflamen verres,1,,1,,,,,,,,,,,,,,,,,,,0.0249,3.013,10.78347991,0.215669598,2.156695983,0.002156696,0.1,0.02,3.3,IN,Invertebrivores,LC
ACG,Bahía Culebra,Playa Blanca,Playa Blanca,Playa Blanca 14-19,Juan Carlos Azofeifa,Arrecifal,3,3,,50,18/02/2015,2015,2014-2018,Carolina Salas-Moya,11/3/2015,,Somero,No indica,No indica,No indica,No indica,10,dho,Diodon holocanthus,1,,1,,,,,,,,,,,,,,,,,,,0.0219,3,9.2390625,0.18478125,1.8478125,0.001847813,0.1,0.02,3.3,IN,Invertebrivores,NE
ACG,Bahía Culebra,Punta Cacique,Punta Cacique,Cacique 14-19,Juan Carlos Azofeifa,Arrecifal,1,1,,50,19/02/2015,2015,2014-2018,Carolina Salas-Moya,11/3/2015,?,,No indica,No indica,No indica,No indica,10,hdi,Halichoeres dispilus,9,6,3,,,,,,,,,,,,,,,,,,,0.0126,3.0673,19.51917997,0.390383599,3.903835993,0.003903836,0.9,0.18,3.9,IN,Invertebrivores,LC
ACG,Bahía Culebra,Punta Cacique,Punta Cacique,Cacique 14-19,Juan Carlos Azofeifa,Arrecifal,1,1,,50,19/02/2015,2015,2014-2018,Carolina Salas-Moya,11/3/2015,?,,No indica,No indica,No indica,No indica,10,sps,Serranus psittacinus,6,1,5,,,,,,,,,,,,,,,,,,,0.0193,2.8511,30.42193141,0.608438628,6.084386281,0.006084386,0.6,0.12,3.6,PS,Piscivores,LC
ACG,Bahía Culebra,Punta Cacique,Punta Cacique,Cacique 14-19,Juan Carlos Azofeifa,Arrecifal,2,2,,50,19/02/2015,2015,2014-2018,Carolina Salas-Moya,11/3/2015,?,,No indica,No indica,No indica,No indica,10,cpu,Canthigaster punctatissima,1,1,,,,,,,,,,,,,,,,,,,,0.0197,2.9174,0.285375317,0.005707506,0.057075063,5.71E-05,0.1,0.02,3,IN,Invertebrivores,LC
ACG,Bahía Culebra,Punta Cacique,Punta Cacique,Cacique 14-19,Juan Carlos Azofeifa,Arrecifal,2,2,,50,19/02/2015,2015,2014-2018,Carolina Salas-Moya,11/3/2015,?,,No indica,No indica,No indica,No indica,10,sps,Serranus psittacinus,7,2,5,,,,,,,,,,,,,,,,,,,0.0193,2.8511,30.68503336,0.613700667,6.137006671,0.006137007,0.7,0.14,3.6,PS,Piscivores,LC
ACG,Bahía Culebra,Punta Cacique,Punta Cacique,Cacique 14-19,Juan Carlos Azofeifa,Arrecifal,2,2,,50,19/02/2015,2015,2014-2018,Carolina Salas-Moya,11/3/2015,?,,No indica,No indica,No indica,No indica,10,hdi,Halichoeres dispilus,3,2,1,,,,,,,,,,,,,,,,,,,0.0126,3.0673,6.506393322,0.130127866,1.301278664,0.001301279,0.3,0.06,3.9,IN,Invertebrivores,LC
ACG,Bahía Culebra,Punta Cacique,Punta Cacique,Cacique 14-19,Juan Carlos Azofeifa,Arrecifal,2,2,,50,19/02/2015,2015,2014-2018,Carolina Salas-Moya,11/3/2015,?,,No indica,No indica,No indica,No indica,10,paz,Plagiotremus azaleus,1,1,,,,,,,,,,,,,,,,,,,,0.0046,3.1388,0.081622883,0.001632458,0.016324577,1.63E-05,0.1,0.02,4,PS,Piscivores,LC
ACG,Bahía Culebra,Punta Cacique,Punta Cacique,Cacique 14-19,Juan Carlos Azofeifa,Arrecifal,2,2,,50,19/02/2015,2015,2014-2018,Carolina Salas-Moya,11/3/2015,?,,No indica,No indica,No indica,No indica,10,dho,Diodon holocanthus,1,,1,,,,,,,,,,,,,,,,,,,0.0219,3,9.2390625,0.18478125,1.8478125,0.001847813,0.1,0.02,3.3,IN,Invertebrivores,NE
ACG,Bahía Culebra,Punta Cacique,Punta Cacique,Cacique 14-19,Juan Carlos Azofeifa,Arrecifal,3,3,,50,19/02/2015,2015,2014-2018,Carolina Salas-Moya,11/3/2015,?,,No indica,No indica,No indica,No indica,10,sps,Serranus psittacinus,10,4,6,,,,,,,,,,,,,,,,,,,0.0193,2.8511,37.24300315,0.744860063,7.44860063,0.007448601,1,0.2,3.6,PS,Piscivores,LC
ACG,Bahía Culebra,Punta Cacique,Punta Cacique,Cacique 14-19,Juan Carlos Azofeifa,Arrecifal,3,3,,50,19/02/2015,2015,2014-2018,Carolina Salas-Moya,11/3/2015,?,,No indica,No indica,No indica,No indica,10,hdi,Halichoeres dispilus,41,11,30,,,,,,,,,,,,,,,,,,,0.0126,3.0673,184.9313117,3.698626235,36.98626235,0.036986262,4.1,0.82,3.9,IN,Invertebrivores,LC
ACG,Bahía Culebra,Punta Cacique,Punta Cacique,Cacique 14-19,Juan Carlos Azofeifa,Arrecifal,3,3,,50,19/02/2015,2015,2014-2018,Carolina Salas-Moya,11/3/2015,?,,No indica,No indica,No indica,No indica,10,paz,Plagiotremus azaleus,2,2,,,,,,,,,,,,,,,,,,,,0.0046,3.1388,0.163245766,0.003264915,0.032649153,3.26E-05,0.2,0.04,4,PS,Piscivores,LC
ACG,Bahía Culebra,Punta Cacique,Punta Cacique,Cacique 14-19,Juan Carlos Azofeifa,Arrecifal,3,3,,50,19/02/2015,2015,2014-2018,Carolina Salas-Moya,11/3/2015,?,,No indica,No indica,No indica,No indica,10,dho,Diodon holocanthus,2,1,,,1,,,,,,,,,,,,,,,,,0.0219,3,117.7125,2.35425,23.5425,0.0235425,0.2,0.04,3.3,IN,Invertebrivores,NE
ACG,Bahía Culebra,Punta Cacique,Punta Cacique,Cacique 14-19,Juan Carlos Azofeifa,Arrecifal,3,3,,50,19/02/2015,2015,2014-2018,Carolina Salas-Moya,11/3/2015,?,,No indica,No indica,No indica,No indica,10,chu,Chaetodon humeralis,1,1,,,,,,,,,,,,,,,,,,,,0.0296,2.9895,0.4580716,0.009161432,0.09161432,9.16E-05,0.1,0.02,2.7,OM,Omnivores,LC
ACG,Bahía Culebra,Cabeza de Mono,Cabeza de Mono,Cabeza de Mono 14-19,A. Beita,,1,1,,20,4/8/2015,2015,2014-2018,Gustavo Arias-Godínez,7/6/2018,7,Somero,No indica,No indica,No indica,No indica,10,cpa,Cephalopholis panamensis,11,,,,,11,,,,,,,,,,,,,,,,0.0217,3.035,4174.460398,208.7230199,2087.230199,2.087230199,1.1,0.55,4,PS,Piscivores,LC
ACG,Bahía Culebra,Cabeza de Mono,Cabeza de Mono,Cabeza de Mono 14-19,A. Beita,,1,1,,20,4/8/2015,2015,2014-2018,Gustavo Arias-Godínez,7/6/2018,7,Somero,No indica,No indica,No indica,No indica,10,cre,Chilomycterus reticulatus,1,,,,,,1,,,,,,,,,,,,,,,0.285,2.345,1190.376718,59.51883588,595.1883588,0.595188359,0.1,0.05,3.5,IN,Invertebrivores,NE
ACG,Bahía Culebra,Cabeza de Mono,Cabeza de Mono,Cabeza de Mono 14-19,A. Beita,,1,1,,20,4/8/2015,2015,2014-2018,Gustavo Arias-Godínez,7/6/2018,7,Somero,No indica,No indica,No indica,No indica,10,jni,Johnrandallia nigrirostris,1,,,1,,,,,,,,,,,,,,,,,,0.0256,3.0006,50.0758293,2.503791465,25.03791465,0.025037915,0.1,0.05,3,IN,Invertebrivores,LC
ACG,Bahía Culebra,Cabeza de Mono,Cabeza de Mono,Cabeza de Mono 14-19,A. Beita,,1,1,,20,4/8/2015,2015,2014-2018,Gustavo Arias-Godínez,7/6/2018,7,Somero,No indica,No indica,No indica,No indica,10,ame,Arothron meleagris,2,,,,,2,,,,,,,,,,,,,,,,0.0307,2.8499,591.7763459,29.5888173,295.888173,0.295888173,0.2,0.1,3.4,IN,Invertebrivores,NE
ACG,Bahía Culebra,Cabeza de Mono,Cabeza de Mono,Cabeza de Mono 14-19,A. Beita,,1,1,,20,4/8/2015,2015,2014-2018,Gustavo Arias-Godínez,7/6/2018,7,Somero,No indica,No indica,No indica,No indica,10,sac,Stegastes acapulcoensis,50,,10,40,,,,,,,,,,,,,,,,,,0.0349,2.9109,2300.150583,115.0075292,1150.075292,1.150075292,5,2.5,2,HD,Detritivores,LC
ACG,Bahía Culebra,Cabeza de Mono,Cabeza de Mono,Cabeza de Mono 14-19,A. Beita,,1,1,,20,4/8/2015,2015,2014-2018,Gustavo Arias-Godínez,7/6/2018,7,Somero,No indica,No indica,No indica,No indica,10,dho,Diodon holocanthus,1,,,,1,,,,,,,,,,,,,,,,,0.0219,3,117.3703125,5.868515625,58.68515625,0.058685156,0.1,0.05,3.3,IN,Invertebrivores,NE
ACG,Bahía Culebra,Cabeza de Mono,Cabeza de Mono,Cabeza de Mono 14-19,A. Beita,,1,1,,20,4/8/2015,2015,2014-2018,Gustavo Arias-Godínez,7/6/2018,7,Somero,No indica,No indica,No indica,No indica,10,pla,Prionurus laticlavius,2,,,,2,,,,,,,,,,,,,,,,,0.198,2.504,513.1714183,25.65857092,256.5857092,0.256585709,0.2,0.1,2.7,HM,Macroalgae feeders,LC
ACG,Bahía Culebra,Cabeza de Mono,Cabeza de Mono,Cabeza de Mono 14-19,A. Beita,,1,1,,20,4/8/2015,2015,2014-2018,Gustavo Arias-Godínez,7/6/2018,7,Somero,No indica,No indica,No indica,No indica,10,bdi,Bodianus diplotaenia,12,,2,,,7,,3,,,,,,,,,,,,,,0.0201,2.9992,7687.845005,384.3922503,3843.922503,3.843922503,1.2,0.6,3.4,IN,Invertebrivores,LC
ACG,Bahía Culebra,Cabeza de Mono,Cabeza de Mono,Cabeza de Mono 14-19,A. Beita,,1,1,,20,4/8/2015,2015,2014-2018,Gustavo Arias-Godínez,7/6/2018,7,Somero,No indica,No indica,No indica,No indica,10,pzo,Pomacanthus zonipectus,2,,,1,1,,,,,,,,,,,,,,,,,0.0193,2.9696,129.7256321,6.486281607,64.86281607,0.064862816,0.2,0.1,3.1,IN,Invertebrivores,LC
ACG,Bahía Culebra,Cabeza de Mono,Cabeza de Mono,Cabeza de Mono 14-19,A. Beita,,1,1,,20,4/8/2015,2015,2014-2018,Gustavo Arias-Godínez,7/6/2018,7,Somero,No indica,No indica,No indica,No indica,10,hpa,Holacanthus passer,1,,,1,,,,,,,,,,,,,,,,,,0.02713,3.08423,65.54997995,3.277498997,32.77498997,0.03277499,0.1,0.05,2.6,IN,Invertebrivores,LC
ACG,Bahía Culebra,Cabeza de Mono,Cabeza de Mono,Cabeza de Mono 14-19,A. Beita,,1,1,,20,4/8/2015,2015,2014-2018,Gustavo Arias-Godínez,7/6/2018,7,Somero,No indica,No indica,No indica,No indica,10,cri,Cirrhitus rivulatus,2,,,,,1,1,,,,,,,,,,,,,,,0.0276,3,1614.6,80.73,807.3,0.8073,0.2,0.1,4,IN,Invertebrivores,LC
ACG,Bahía Culebra,Cabeza de Mono,Cabeza de Mono,Cabeza de Mono 14-19,A. Beita,,1,1,,20,4/8/2015,2015,2014-2018,Gustavo Arias-Godínez,7/6/2018,7,Somero,No indica,No indica,No indica,No indica,10,hdi,Halichoeres dispilus,2,,,2,,,,,,,,,,,,,,,,,,0.0126,3.0673,58.33814609,2.916907304,29.16907304,0.029169073,0.2,0.1,3.9,IN,Invertebrivores,LC
ACG,Bahía Culebra,Cabeza de Mono,Cabeza de Mono,Cabeza de Mono 14-19,A. Beita,,1,1,,20,4/8/2015,2015,2014-2018,Gustavo Arias-Godínez,7/6/2018,7,Somero,No indica,No indica,No indica,No indica,10,sfl,Stegastes flavilatus,2,,2,,,,,,,,,,,,,,,,,,,0.0349,2.9109,24.60771307,1.230385654,12.30385654,0.012303857,0.2,0.1,2,HD,Detritivores,LC
ACG,Bahía Culebra,Cabeza de Mono,Cabeza de Mono,Cabeza de Mono 14-19,A. Beita,,1,1,,20,4/8/2015,2015,2014-2018,Gustavo Arias-Godínez,7/6/2018,7,Somero,No indica,No indica,No indica,No indica,10,sru,Scarus rubroviolaceus,1,,,,,1,,,,,,,,,,,,,,,,0.0136,3.109,301.8105351,15.09052675,150.9052675,0.150905268,0.1,0.05,2,HM,Macroalgae feeders,LC
ACG,Bahía Culebra,Cabeza de Mono,Cabeza de Mono,Cabeza de Mono 14-19,A. Beita,,1,1,,20,4/8/2015,2015,2014-2018,Gustavo Arias-Godínez,7/6/2018,7,Somero,No indica,No indica,No indica,No indica,10,sgh,Scarus ghobban,2,,,,,,2,,,,,,,,,,,,,,,0.0233,2.919,1498.030094,74.90150472,749.0150472,0.749015047,0.2,0.1,2,HM,Macroalgae feeders,LC
ACG,Bahía Culebra,Cabeza de Mono,Cabeza de Mono,Cabeza de Mono 14-19,A. Beita,,1,1,,20,4/8/2015,2015,2014-2018,Gustavo Arias-Godínez,7/6/2018,7,Somero,No indica,No indica,No indica,No indica,10,mdo,Microspathodon dorsalis,30,,10,,,20,,,,,,,,,,,,,,,,0.0239,3.082,9843.704897,492.1852448,4921.852448,4.921852448,3,1.5,2.1,HM,Macroalgae feeders,LC
ACG,Bahía Culebra,Cabeza de Mono,Cabeza de Mono,Cabeza de Mono 14-19,A. Beita,,1,1,,20,4/8/2015,2015,2014-2018,Gustavo Arias-Godínez,7/6/2018,7,Somero,No indica,No indica,No indica,No indica,10,hni,Halichoeres nicholsi,1,,,1,,,,,,,,,,,,,,,,,,0.0126,3.0673,29.16907304,1.458453652,14.58453652,0.014584537,0.1,0.05,4,IN,Invertebrivores,LC
ACG,Bahía Culebra,Cabeza de Mono,Cabeza de Mono,Cabeza de Mono 14-19,A. Beita,,1,1,,20,4/8/2015,2015,2014-2018,Gustavo Arias-Godínez,7/6/2018,7,Somero,No indica,No indica,No indica,No indica,10,tlu,Thalassoma lucasanum,200,,200,,,,,,,,,,,,,,,,,,,0.01261,2.8783,832.5952266,41.62976133,416.2976133,0.416297613,20,10,3.5,IN,Invertebrivores,LC
ACG,Bahía Culebra,Cabeza de Mono,Cabeza de Mono,Cabeza de Mono 14-19,A. Beita,,1,1,,20,4/8/2015,2015,2014-2018,Gustavo Arias-Godínez,7/6/2018,7,Somero,No indica,No indica,No indica,No indica,10,sve,Sufflamen verres,2,,,,,2,,,,,,,,,,,,,,,,0.0249,3.013,811.3768061,40.56884031,405.6884031,0.405688403,0.2,0.1,3.3,IN,Invertebrivores,LC
ACG,Bahía Culebra,Cabeza de Mono,Cabeza de Mono,Cabeza de Mono 14-19,A. Beita,,1,1,,20,4/8/2015,2015,2014-2018,Gustavo Arias-Godínez,7/6/2018,7,Somero,No indica,No indica,No indica,No indica,10,pna,Pseudobalistes naufragium,1,,,,,,1,,,,,,,,,,,,,,,0.1297,2.6061,1370.678834,68.5339417,685.339417,0.685339417,0.1,0.05,3.8,IN,Invertebrivores,LC
ACG,Bahía Culebra,Cabeza de Mono,Cabeza de Mono,Cabeza de Mono 14-19,A. Beita,,1,1,,20,4/8/2015,2015,2014-2018,Gustavo Arias-Godínez,7/6/2018,7,Somero,No indica,No indica,No indica,No indica,10,cat,Chromis atrilobata,15,,15,,,,,,,,,,,,,,,,,,,0.00523,3.41655,76.60965514,3.830482757,38.30482757,0.038304828,1.5,0.75,3.4,PK,Planktivores,LC
ACG,Bahía Culebra,Cabeza de Mono,Cabeza de Mono,Cabeza de Mono 14-19,A. Beita,,1,1,,20,4/8/2015,2015,2014-2018,Gustavo Arias-Godínez,7/6/2018,7,Somero,No indica,No indica,No indica,No indica,10,ana,Aetobatus narinari,1,,,,,,,1,,,,,,,,,,,,,,0.0059,3.13,881.8753019,44.09376509,440.9376509,0.440937651,0.1,0.05,3.2,IN,Invertebrivores,NT
ACG,Bahía Culebra,Cabeza de Mono,Cabeza de Mono,Cabeza de Mono 14-19,A. Beita,,1,1,,20,4/8/2015,2015,2014-2018,Gustavo Arias-Godínez,7/6/2018,7,Somero,No indica,No indica,No indica,No indica,10,atr,Abudefduf troschelii,80,,,80,,,,,,,,,,,,,,,,,,0.016,3.0516,2848.003806,142.4001903,1424.001903,1.424001903,8,4,3,PK,Planktivores,LC
ACG,Bahía Culebra,Cabeza de Mono,Cabeza de Mono,Cabeza de Mono 14-19,A. Beita,,1,1,,20,4/8/2015,2015,2014-2018,Gustavo Arias-Godínez,7/6/2018,7,Somero,No indica,No indica,No indica,No indica,10,hno,Halichoeres notospilus,2,,,2,,,,,,,,,,,,,,,,,,0.0126,3.0673,58.33814609,2.916907304,29.16907304,0.029169073,0.2,0.1,3.5,IN,Invertebrivores,LC
ACG,Bahía Culebra,Cabeza de Mono,Cabeza de Mono,Cabeza de Mono 14-19,A. Beita,,1,1,,20,4/8/2015,2015,2014-2018,Gustavo Arias-Godínez,7/6/2018,7,Somero,No indica,No indica,No indica,No indica,10,ela,Epinephelus labriformis,2,,,,,2,,,,,,,,,,,,,,,,0.0343,2.9,776.873202,38.8436601,388.436601,0.388436601,0.2,0.1,4,PS,Piscivores,LC
ACG,Bahía Culebra,Cabeza de Mono,Cabeza de Mono,Cabeza de Mono 14-19,A. Beita,,1,1,,20,4/8/2015,2015,2014-2018,Gustavo Arias-Godínez,7/6/2018,7,Somero,No indica,No indica,No indica,No indica,10,ssu,Sargocentron suborbitalis,10,,,,10,,,,,,,,,,,,,,,,,0.0232,2.9554,1094.366106,54.71830531,547.1830531,0.547183053,1,0.5,3.5,IN,Invertebrivores,LC
ACG,Bahía Culebra,Cabeza de Mono,Cabeza de Mono,Cabeza de Mono 14-19,A. Beita,,1,1,,20,4/8/2015,2015,2014-2018,Gustavo Arias-Godínez,7/6/2018,7,Somero,No indica,No indica,No indica,No indica,10,cpu,Canthigaster punctatissima,1,,1,,,,,,,,,,,,,,,,,,,0.0197,2.9174,7.036714908,0.351835745,3.518357454,0.003518357,0.1,0.05,3,IN,Invertebrivores,LC
ACG,Bahía Culebra,Cabeza de Mono,Cabeza de Mono,Cabeza de Mono 14-19,A. Beita,,1,1,,20,4/8/2015,2015,2014-2018,Gustavo Arias-Godínez,7/6/2018,7,Somero,No indica,No indica,No indica,No indica,10,mle,Muraena lentiginosa,1,,,1,,,,,,,,,,,,,,,,,,0.0017,2.9528,2.947167422,0.147358371,1.473583711,0.001473584,0.1,0.05,3.9,PS,Piscivores,LC
ACG,Bahía Culebra,Cabeza de Mono,Cabeza de Mono,Cabeza de Mono 14-19,Juan Carlos Azofeifa,,1,2,,50,4/8/2015,2015,2014-2018,Gustavo Arias-Godínez,7/6/2018,14-20,,No indica,No indica,No indica,No indica,10,chu,Chaetodon humeralis,5,1,4,,,,,,,,,,,,,,,,,,,0.0296,2.9895,49.36240565,0.987248113,9.87248113,0.009872481,0.5,0.1,2.7,OM,Omnivores,LC
ACG,Bahía Culebra,Cabeza de Mono,Cabeza de Mono,Cabeza de Mono 14-19,Juan Carlos Azofeifa,,1,2,,50,4/8/2015,2015,2014-2018,Gustavo Arias-Godínez,7/6/2018,14-20,,No indica,No indica,No indica,No indica,10,ame,Arothron meleagris,2,,,2,,,,,,,,,,,,,,,,,,0.0307,2.8499,82.08281032,1.641656206,16.41656206,0.016416562,0.2,0.04,3.4,IN,Invertebrivores,NE
ACG,Bahía Culebra,Cabeza de Mono,Cabeza de Mono,Cabeza de Mono 14-19,Juan Carlos Azofeifa,,1,2,,50,4/8/2015,2015,2014-2018,Gustavo Arias-Godínez,7/6/2018,14-20,,No indica,No indica,No indica,No indica,10,sps,Serranus psittacinus,1,1,,,,,,,,,,,,,,,,,,,,0.0193,2.8511,0.263101951,0.005262039,0.05262039,5.26E-05,0.1,0.02,3.6,PS,Piscivores,LC
ACG,Bahía Culebra,Cabeza de Mono,Cabeza de Mono,Cabeza de Mono 14-19,Juan Carlos Azofeifa,,1,2,,50,4/8/2015,2015,2014-2018,Gustavo Arias-Godínez,7/6/2018,14-20,,No indica,No indica,No indica,No indica,10,sve,Sufflamen verres,2,,,1,1,,,,,,,,,,,,,,,,,0.0249,3.013,188.7635536,3.775271071,37.75271071,0.037752711,0.2,0.04,3.3,IN,Invertebrivores,LC
ACG,Bahía Culebra,Cabeza de Mono,Cabeza de Mono,Cabeza de Mono 14-19,Juan Carlos Azofeifa,,1,2,,50,4/8/2015,2015,2014-2018,Gustavo Arias-Godínez,7/6/2018,14-20,,No indica,No indica,No indica,No indica,10,bdi,Bodianus diplotaenia,1,,,,1,,,,,,,,,,,,,,,,,0.0201,2.9992,107.4770588,2.149541176,21.49541176,0.021495412,0.1,0.02,3.4,IN,Invertebrivores,LC
ACG,Bahía Culebra,Cabeza de Mono,Cabeza de Mono,Cabeza de Mono 14-19,Juan Carlos Azofeifa,,1,2,,50,4/8/2015,2015,2014-2018,Gustavo Arias-Godínez,7/6/2018,14-20,,No indica,No indica,No indica,No indica,10,jni,Johnrandallia nigrirostris,4,,4,,,,,,,,,,,,,,,,,,,0.0256,3.0006,43.25225787,0.865045157,8.650451574,0.008650452,0.4,0.08,3,IN,Invertebrivores,LC
ACG,Bahía Culebra,Cabeza de Mono,Cabeza de Mono,Cabeza de Mono 14-19,Juan Carlos Azofeifa,,1,2,,50,4/8/2015,2015,2014-2018,Gustavo Arias-Godínez,7/6/2018,14-20,,No indica,No indica,No indica,No indica,10,hdi,Halichoeres dispilus,22,,22,,,,,,,,,,,,,,,,,,,0.0126,3.0673,133.9271537,2.678543075,26.78543075,0.026785431,2.2,0.44,3.9,IN,Invertebrivores,LC
ACG,Bahía Culebra,Cabeza de Mono,Cabeza de Mono,Cabeza de Mono 14-19,Juan Carlos Azofeifa,,1,2,,50,4/8/2015,2015,2014-2018,Gustavo Arias-Godínez,7/6/2018,14-20,,No indica,No indica,No indica,No indica,10,hni,Halichoeres nicholsi,1,,1,,,,,,,,,,,,,,,,,,,0.0126,3.0673,6.087597897,0.121751958,1.217519579,0.00121752,0.1,0.02,4,IN,Invertebrivores,LC
ACG,Bahía Culebra,Cabeza de Mono,Cabeza de Mono,Cabeza de Mono 14-19,Juan Carlos Azofeifa,,1,2,,50,4/8/2015,2015,2014-2018,Gustavo Arias-Godínez,7/6/2018,14-20,,No indica,No indica,No indica,No indica,10,lgu,Lutjanus guttatus,3,,,3,,,,,,,,,,,,,,,,,,0.0143,3,83.7890625,1.67578125,16.7578125,0.016757813,0.3,0.06,3.9,PS,Piscivores,LC
ACG,Bahía Culebra,Cabeza de Mono,Cabeza de Mono,Cabeza de Mono 14-19,Juan Carlos Azofeifa,,1,2,,50,4/8/2015,2015,2014-2018,Gustavo Arias-Godínez,7/6/2018,14-20,,No indica,No indica,No indica,No indica,10,fco,Fistularia commersonii,1,,,,,,,,,,,1,,,,,,,,,,0.0006,3,368.475,7.3695,73.695,0.073695,0.1,0.02,4.3,PS,Piscivores,NE
ACG,Bahía Culebra,Cabeza de Mono,Cabeza de Mono,Cabeza de Mono 14-19,Juan Carlos Azofeifa,,1,2,,50,4/8/2015,2015,2014-2018,Gustavo Arias-Godínez,7/6/2018,14-20,,No indica,No indica,No indica,No indica,10,dho,Diodon holocanthus,2,,,2,,,,,,,,,,,,,,,,,,0.0219,3,85.546875,1.7109375,17.109375,0.017109375,0.2,0.04,3.3,IN,Invertebrivores,NE
ACG,Bahía Culebra,Cabeza de Mono,Cabeza de Mono,Cabeza de Mono 14-19,Juan Carlos Azofeifa,,1,2,,50,4/8/2015,2015,2014-2018,Gustavo Arias-Godínez,7/6/2018,14-20,,No indica,No indica,No indica,No indica,10,dlo,Dasyatis longa,1,,,,,,,,,,,,,,1,,,,,,,0.0071,3,18457.22656,369.1445313,3691.445313,3.691445313,0.1,0.02,3.5,IN,Invertebrivores,DD
ACG,Bahía Culebra,Caletas I,Esmeralda,Caletas 14-19,A. Beita,Arrecifal,1,1,,50,4/8/2015,2015,2014-2018,A. Beita,,4.6,Somero,No indica,No indica,No indica,No indica,10,tlu,Thalassoma lucasanum,40,,10,30,,,,,,,,,,,,,,,,,,0.01261,2.8783,584.9707038,11.69941408,116.9941408,0.116994141,4,0.8,3.5,IN,Invertebrivores,LC
ACG,Bahía Culebra,Caletas I,Esmeralda,Caletas 14-19,A. Beita,Arrecifal,1,1,,50,4/8/2015,2015,2014-2018,A. Beita,,4.6,Somero,No indica,No indica,No indica,No indica,10,sps,Serranus psittacinus,5,,2,3,,,,,,,,,,,,,,,,,,0.0193,2.8511,89.70231169,1.794046234,17.94046234,0.017940462,0.5,0.1,3.6,PS,Piscivores,LC
ACG,Bahía Culebra,Caletas I,Esmeralda,Caletas 14-19,A. Beita,Arrecifal,1,1,,50,4/8/2015,2015,2014-2018,A. Beita,,4.6,Somero,No indica,No indica,No indica,No indica,10,hdi,Halichoeres dispilus,20,,5,15,,,,,,,,,,,,,,,,,,0.0126,3.0673,467.9740851,9.359481703,93.59481703,0.093594817,2,0.4,3.9,IN,Invertebrivores,LC
