year,month,date,site,diver,transect,t.area,Profundidad,Categoría.profundidad,Código.sp.,Especie,Total,a,b,GF..Quimbayo.Roff.,IUCN,biomass,biomass_g.m2,biomass_kg.ha,biomass_tn.ha,density,size,abd
2016,February,2/3/2016,Pelonas,Juan Carlos Azofeifa,1,50,7.8,Profundo,tlu,Thalassoma lucasanum,17,0.01261,2.8783,Invertebrivores,LC,98.66737149,1.97334743,19.7334743,0.019733474,0.34,7.5,15
2016,February,2/3/2016,Pelonas,Juan Carlos Azofeifa,1,50,7.8,Profundo,sps,Serranus psittacinus,4,0.0193,2.8511,Piscivores,LC,38.20622703,0.764124541,7.641245407,0.007641245,0.08,7.5,2
2016,February,2/3/2016,Pelonas,Juan Carlos Azofeifa,1,50,7.8,Profundo,fco,Fistularia commersonii,1,0.0006,3,Piscivores,NE,0.253125,0.0050625,0.050625,0.000050625,0.02,7.5,1
2016,February,2/3/2016,Pelonas,Juan Carlos Azofeifa,2,50,7.6,Profundo,cpu,Canthigaster punctatissima,2,0.0197,2.9174,Invertebrivores,LC,14.07342982,0.281468596,2.814685963,0.002814686,0.04,7.5,2
2016,February,2/3/2016,Pelonas,Juan Carlos Azofeifa,2,50,7.6,Profundo,tlu,Thalassoma lucasanum,33,0.01261,2.8783,Invertebrivores,LC,165.2749896,3.305499792,33.05499792,0.033054998,0.66,7.5,31
2016,February,2/3/2016,Pelonas,Juan Carlos Azofeifa,2,50,7.6,Profundo,sps,Serranus psittacinus,3,0.0193,2.8511,Piscivores,LC,12.32663373,0.246532675,2.465326747,0.002465327,0.06,7.5,2
2016,February,2/3/2016,Pelonas,Juan Carlos Azofeifa,2,50,7.6,Profundo,cox,Cirrhitichthys oxycephalus,1,0.0332,3,Invertebrivores,NE,14.00625,0.280125,2.80125,0.00280125,0.02,7.5,1
2016,February,2/3/2016,Pelonas,Juan Carlos Azofeifa,3,50,6.5,Profundo,sps,Serranus psittacinus,2,0.0193,2.8511,Piscivores,LC,12.06353178,0.241270636,2.412706356,0.002412706,0.04,7.5,2
2016,February,2/3/2016,Pelonas,Juan Carlos Azofeifa,3,50,6.5,Profundo,sac,Stegastes acapulcoensis,3,0.0349,2.9109,Detritivores,LC,36.91156961,0.738231392,7.382313921,0.007382314,0.06,7.5,3
2016,February,2/3/2016,Pelonas,Juan Carlos Azofeifa,3,50,6.5,Profundo,dho,Diodon holocanthus,1,0.0219,3,Invertebrivores,NE,9.2390625,0.18478125,1.8478125,0.001847813,0.02,7.5,1
2016,February,2/3/2016,Pelonas,Sebastián Mena-González,4,50,falta,Profundo,tlu,Thalassoma lucasanum,396,0.01261,2.8783,Invertebrivores,LC,73.77798923,1.475559785,14.75559785,0.014755598,7.92,7.5,1
2016,February,2/3/2016,Pelonas,Sebastián Mena-González,4,50,falta,Profundo,sac,Stegastes acapulcoensis,6,0.0349,2.9109,Detritivores,LC,73.82313921,1.476462784,14.76462784,0.014764628,0.12,7.5,6
2016,February,2/3/2016,Pelonas,Sebastián Mena-González,4,50,falta,Profundo,mdo,Microspathodon dorsalis,1,0.0239,3.082,Macroalgae feeders,LC,11.89424048,0.23788481,2.378848095,0.002378848,0.02,7.5,1
2016,February,2/3/2016,Pelonas,Sebastián Mena-González,4,50,falta,Profundo,sps,Serranus psittacinus,1,0.0193,2.8511,Piscivores,LC,6.031765891,0.120635318,1.206353178,0.001206353,0.02,7.5,1
2016,February,2/3/2016,Pelonas,Sebastián Mena-González,5,50,falta,Profundo,sac,Stegastes acapulcoensis,28,0.0349,2.9109,Detritivores,LC,167.4885537,3.349771074,33.49771074,0.033497711,0.56,7.5,13
2016,February,2/3/2016,Pelonas,Sebastián Mena-González,5,50,falta,Profundo,hpa,Holacanthus passer,2,0.02713,3.08423,Invertebrivores,LC,27.12501517,0.542500303,5.425003035,0.005425003,0.04,7.5,2
2016,February,2/3/2016,Pelonas,Sebastián Mena-González,6,50,falta,Profundo,sac,Stegastes acapulcoensis,18,0.0349,2.9109,Detritivores,LC,44.44998834,0.888999767,8.889997668,0.008889998,0.36,7.5,3
2016,February,2/3/2016,Pelonas,Sebastián Mena-González,6,50,falta,Profundo,atr,Abudefduf troschelii,8,0.016,3.0516,Planktivores,LC,59.91656688,1.198331338,11.98331338,0.011983313,0.16,7.5,8
2016,February,2/3/2016,Pelonas,Sebastián Mena-González,6,50,falta,Profundo,hpa,Holacanthus passer,14,0.02713,3.08423,Invertebrivores,LC,163.6659283,3.273318566,32.73318566,0.032733186,0.28,7.5,12
2016,February,2/3/2016,Pelonas,Sebastián Mena-González,6,50,falta,Profundo,sps,Serranus psittacinus,6,0.0193,2.8511,Piscivores,LC,7.347275644,0.146945513,1.469455129,0.001469455,0.12,7.5,1
2016,February,2/3/2016,Pelonas,Sebastián Mena-González,6,50,falta,Profundo,dhy,Diodon hystrix,1,0.285,2.345,Invertebrivores,NE,32.12650802,0.64253016,6.425301605,0.006425302,0.02,7.5,1
2016,February,2/3/2016,Pelonas,Sebastián Mena-González,6,50,falta,Profundo,sve,Sufflamen verres,3,0.0249,3.013,Invertebrivores,LC,32.35043974,0.647008795,6.470087948,0.006470088,0.06,7.5,3
2016,February,2/3/2016,Pelonas,Sebastián Mena-González,7,50,2.1,Somero,tlu,Thalassoma lucasanum,12,0.01261,2.8783,Invertebrivores,LC,10.08835766,0.201767153,2.017671532,0.002017672,0.24,7.5,2
2016,February,2/3/2016,Pelonas,Sebastián Mena-González,7,50,2.1,Somero,dhy,Diodon hystrix,1,0.285,2.345,Invertebrivores,NE,32.12650802,0.64253016,6.425301605,0.006425302,0.02,7.5,1
2016,February,2/3/2016,Playa Blanca,Juan Carlos Azofeifa,1,50,2.4,Somero,sps,Serranus psittacinus,2,0.0193,2.8511,Piscivores,LC,12.06353178,0.241270636,2.412706356,0.002412706,0.04,7.5,2
2016,February,2/3/2016,Playa Blanca,Juan Carlos Azofeifa,1,50,2.4,Somero,tlu,Thalassoma lucasanum,150,0.01261,2.8783,Invertebrivores,LC,624.4464199,12.4889284,124.889284,0.124889284,3,7.5,150
2016,February,2/3/2016,Playa Blanca,Juan Carlos Azofeifa,1,50,2.4,Somero,sgh,Scarus ghobban,6,0.0233,2.919,Macroalgae feeders,LC,50.09691693,1.001938339,10.01938339,0.010019383,0.12,7.5,6
2016,February,2/3/2016,Playa Blanca,Juan Carlos Azofeifa,2,50,2.5,Somero,sgh,Scarus ghobban,35,0.0233,2.919,Macroalgae feeders,LC,292.2320154,5.844640308,58.44640308,0.058446403,0.7,7.5,35
2016,February,2/3/2016,Playa Blanca,Juan Carlos Azofeifa,2,50,2.5,Somero,sve,Sufflamen verres,3,0.0249,3.013,Invertebrivores,LC,111.2957801,2.225915603,22.25915603,0.022259156,0.06,7.5,1
2016,February,2/3/2016,Playa Blanca,Juan Carlos Azofeifa,2,50,2.5,Somero,tlu,Thalassoma lucasanum,50,0.01261,2.8783,Invertebrivores,LC,208.1488066,4.162976133,41.62976133,0.041629761,1,7.5,50
2016,February,2/3/2016,Playa Blanca,Juan Carlos Azofeifa,3,50,3,Somero,sps,Serranus psittacinus,8,0.0193,2.8511,Piscivores,LC,48.25412713,0.965082543,9.650825426,0.009650825,0.16,7.5,8
2016,February,2/3/2016,Playa Blanca,Juan Carlos Azofeifa,3,50,3,Somero,tlu,Thalassoma lucasanum,4,0.01261,2.8783,Invertebrivores,LC,30.60029315,0.612005863,6.120058629,0.006120059,0.08,7.5,3
2016,February,2/3/2016,Playa Blanca,Juan Carlos Azofeifa,3,50,3,Somero,sgh,Scarus ghobban,40,0.0233,2.919,Macroalgae feeders,LC,333.9794462,6.679588923,66.79588923,0.066795889,0.8,7.5,40
2016,February,2/3/2016,Playa Blanca,Sebastián Mena-González,6,50,2.1,Somero,sps,Serranus psittacinus,2,0.0193,2.8511,Piscivores,LC,12.06353178,0.241270636,2.412706356,0.002412706,0.04,7.5,2
2016,February,2/3/2016,Punta Cacique,Juan Carlos Azofeifa,1,50,5.9,Somero,tlu,Thalassoma lucasanum,6,0.01261,2.8783,Invertebrivores,LC,38.92624541,0.778524908,7.785249083,0.007785249,0.12,7.5,5
2016,February,2/3/2016,Punta Cacique,Juan Carlos Azofeifa,1,50,5.9,Somero,sps,Serranus psittacinus,2,0.0193,2.8511,Piscivores,LC,12.06353178,0.241270636,2.412706356,0.002412706,0.04,7.5,2
2016,February,2/3/2016,Punta Cacique,Juan Carlos Azofeifa,1,50,5.9,Somero,cpu,Canthigaster punctatissima,4,0.0197,2.9174,Invertebrivores,LC,7.89284086,0.157856817,1.578568172,0.001578568,0.08,7.5,1
2016,February,2/3/2016,Punta Cacique,Juan Carlos Azofeifa,1,50,5.9,Somero,sve,Sufflamen verres,1,0.0249,3.013,Invertebrivores,LC,10.78347991,0.215669598,2.156695983,0.002156696,0.02,7.5,1
2016,February,2/3/2016,Punta Cacique,Juan Carlos Azofeifa,1,50,5.9,Somero,chu,Chaetodon humeralis,1,0.0296,2.9895,Omnivores,LC,12.22608351,0.24452167,2.445216702,0.002445217,0.02,7.5,1
2016,February,2/3/2016,Punta Cacique,Juan Carlos Azofeifa,1,50,5.9,Somero,dho,Diodon holocanthus,1,0.0219,3,Invertebrivores,NE,9.2390625,0.18478125,1.8478125,0.001847813,0.02,7.5,1
2016,February,2/3/2016,Punta Cacique,Juan Carlos Azofeifa,1,50,5.9,Somero,axa,Acanthurus xanthopterus,1,0.02673,2.98449,Detritivores,LC,10.92975806,0.218595161,2.185951613,0.002185952,0.02,7.5,1
2016,February,2/3/2016,Punta Cacique,Juan Carlos Azofeifa,2,50,6.4,Profundo,sps,Serranus psittacinus,1,0.0193,2.8511,Piscivores,LC,6.031765891,0.120635318,1.206353178,0.001206353,0.02,7.5,1
2016,February,2/3/2016,Punta Cacique,Juan Carlos Azofeifa,2,50,6.4,Profundo,hdi,Halichoeres dispilus,1,0.0126,3.0673,Invertebrivores,LC,6.087597897,0.121751958,1.217519579,0.00121752,0.02,7.5,1
2016,February,2/3/2016,Punta Cacique,Juan Carlos Azofeifa,3,50,6.5,Profundo,dho,Diodon holocanthus,3,0.0219,3,Invertebrivores,NE,27.7171875,0.55434375,5.5434375,0.005543438,0.06,7.5,3
2016,February,2/3/2016,Punta Cacique,Juan Carlos Azofeifa,3,50,6.5,Profundo,hdi,Halichoeres dispilus,1,0.0126,3.0673,Invertebrivores,LC,6.087597897,0.121751958,1.217519579,0.00121752,0.02,7.5,1
2016,April,4/26/2016,Güiri-Güiri,Juan Carlos Azofeifa,1,50,4,Somero,tlu,Thalassoma lucasanum,33,0.01261,2.8783,Invertebrivores,LC,137.3782124,2.747564248,27.47564248,0.027475642,0.66,7.5,33
2016,April,4/26/2016,Güiri-Güiri,Juan Carlos Azofeifa,1,50,4,Somero,atr,Abudefduf troschelii,6,0.016,3.0516,Planktivores,LC,44.93742516,0.898748503,8.987485031,0.008987485,0.12,7.5,6
2016,April,4/26/2016,Güiri-Güiri,Juan Carlos Azofeifa,1,50,4,Somero,sgh,Scarus ghobban,4,0.0233,2.919,Macroalgae feeders,LC,33.39794462,0.667958892,6.679588923,0.006679589,0.08,7.5,4
2016,April,4/26/2016,Güiri-Güiri,Juan Carlos Azofeifa,1,50,4,Somero,paz,Plagiotremus azaleus,1,0.0046,3.1388,Piscivores,LC,2.566847842,0.051336957,0.513369568,0.00051337,0.02,7.5,1
2016,April,4/26/2016,Güiri-Güiri,Juan Carlos Azofeifa,2,50,4,Somero,sgh,Scarus ghobban,12,0.0233,2.919,Macroalgae feeders,LC,100.1938339,2.003876677,20.03876677,0.020038767,0.24,7.5,12
2016,April,4/26/2016,Güiri-Güiri,Juan Carlos Azofeifa,2,50,4,Somero,tlu,Thalassoma lucasanum,16,0.01261,2.8783,Invertebrivores,LC,110.1482801,2.202965603,22.02965603,0.022029656,0.32,7.5,15
2016,April,4/26/2016,Güiri-Güiri,Juan Carlos Azofeifa,2,50,4,Somero,ost,Ophioblennius steindachneri,2,0.0324,2.379,Detritivores,LC,7.822503236,0.156450065,1.564500647,0.001564501,0.04,7.5,2
2016,April,4/26/2016,Güiri-Güiri,Juan Carlos Azofeifa,2,50,4,Somero,sve,Sufflamen verres,5,0.0249,3.013,Invertebrivores,LC,616.0189165,12.32037833,123.2037833,0.123203783,0.1,7.5,2
2016,April,4/26/2016,Güiri-Güiri,Juan Carlos Azofeifa,2,50,4,Somero,sac,Stegastes acapulcoensis,8,0.0349,2.9109,Detritivores,LC,98.43085229,1.968617046,19.68617046,0.01968617,0.16,7.5,8
2016,April,4/26/2016,Palmitas,Juan Carlos Azofeifa,1,50,5.1,Somero,tlu,Thalassoma lucasanum,401,0.01261,2.8783,Invertebrivores,LC,487.2811399,9.745622797,97.45622797,0.097456228,8.02,7.5,100
2016,April,4/26/2016,Palmitas,Juan Carlos Azofeifa,1,50,5.1,Somero,sgh,Scarus ghobban,32,0.0233,2.919,Macroalgae feeders,LC,267.1835569,5.343671139,53.43671139,0.053436711,0.64,7.5,32
2016,April,4/26/2016,Palmitas,Juan Carlos Azofeifa,1,50,5.1,Somero,axa,Acanthurus xanthopterus,5,0.02673,2.98449,Detritivores,LC,54.64879032,1.092975806,10.92975806,0.010929758,0.1,7.5,5
2016,April,4/26/2016,Palmitas,Juan Carlos Azofeifa,1,50,5.1,Somero,jni,Johnrandallia nigrirostris,1,0.0256,3.0006,Invertebrivores,LC,10.81306447,0.216261289,2.162612893,0.002162613,0.02,7.5,1
2016,April,4/26/2016,Palmitas,Juan Carlos Azofeifa,2,50,4.6,Somero,tlu,Thalassoma lucasanum,80,0.01261,2.8783,Invertebrivores,LC,93.83395502,1.8766791,18.766791,0.018766791,1.6,7.5,20
2016,April,4/26/2016,Palmitas,Juan Carlos Azofeifa,2,50,4.6,Somero,paz,Plagiotremus azaleus,2,0.0046,3.1388,Piscivores,LC,5.133695683,0.102673914,1.026739137,0.001026739,0.04,7.5,2
2016,April,4/26/2016,Palmitas,Juan Carlos Azofeifa,2,50,4.6,Somero,sps,Serranus psittacinus,5,0.0193,2.8511,Piscivores,LC,30.15882946,0.603176589,6.031765891,0.006031766,0.1,7.5,5
2016,April,4/26/2016,Palmitas,Juan Carlos Azofeifa,2,50,4.6,Somero,sgh,Scarus ghobban,24,0.0233,2.919,Macroalgae feeders,LC,200.3876677,4.007753354,40.07753354,0.040077534,0.48,7.5,24
2016,April,4/26/2016,Palmitas,Juan Carlos Azofeifa,2,50,4.6,Somero,jni,Johnrandallia nigrirostris,6,0.0256,3.0006,Invertebrivores,LC,64.8783868,1.297567736,12.97567736,0.012975677,0.12,7.5,6
2016,April,4/26/2016,Palmitas,Juan Carlos Azofeifa,2,50,4.6,Somero,axa,Acanthurus xanthopterus,1,0.02673,2.98449,Detritivores,LC,10.92975806,0.218595161,2.185951613,0.002185952,0.02,7.5,1
2016,April,4/26/2016,Palmitas,Juan Carlos Azofeifa,3,50,4.9,Somero,hdi,Halichoeres dispilus,4,0.0126,3.0673,Invertebrivores,LC,47.43186673,0.948637335,9.486373347,0.009486373,0.08,7.5,3
2016,April,4/26/2016,Palmitas,Juan Carlos Azofeifa,3,50,4.9,Somero,tlu,Thalassoma lucasanum,50,0.01261,2.8783,Invertebrivores,LC,208.1488066,4.162976133,41.62976133,0.041629761,1,7.5,50
2016,April,4/26/2016,Palmitas,Juan Carlos Azofeifa,3,50,4.9,Somero,sps,Serranus psittacinus,9,0.0193,2.8511,Piscivores,LC,54.28589302,1.08571786,10.8571786,0.010857179,0.18,7.5,9
2016,April,4/26/2016,Palmitas,Sebastián Mena-González,4,50,4,Somero,tlu,Thalassoma lucasanum,76,0.01261,2.8783,Invertebrivores,LC,210.7325069,4.214650138,42.14650138,0.042146501,1.52,7.5,45
2016,April,4/26/2016,Palmitas,Sebastián Mena-González,4,50,4,Somero,sps,Serranus psittacinus,8,0.0193,2.8511,Piscivores,LC,19.41080743,0.388216149,3.882161485,0.003882161,0.16,7.5,3
2016,April,4/26/2016,Palmitas,Sebastián Mena-González,4,50,4,Somero,hdi,Halichoeres dispilus,2,0.0126,3.0673,Invertebrivores,LC,6.29699561,0.125939912,1.259399122,0.001259399,0.04,7.5,1
2016,April,4/26/2016,Palmitas,Sebastián Mena-González,5,50,4,Somero,tlu,Thalassoma lucasanum,81,0.01261,2.8783,Invertebrivores,LC,18.26221929,0.365244386,3.652443858,0.003652444,1.62,7.5,1
2016,April,4/26/2016,Palmitas,Sebastián Mena-González,6,50,4,Somero,sps,Serranus psittacinus,7,0.0193,2.8511,Piscivores,LC,42.22236124,0.844447225,8.444472248,0.008444472,0.14,7.5,7
2016,April,4/27/2016,Pelonas,Juan Carlos Azofeifa,1,50,5.3,Somero,hdi,Halichoeres dispilus,11,0.0126,3.0673,Invertebrivores,LC,90.04505201,1.80090104,18.0090104,0.01800901,0.22,7.5,10
2016,April,4/27/2016,Pelonas,Juan Carlos Azofeifa,1,50,5.3,Somero,sps,Serranus psittacinus,4,0.0193,2.8511,Piscivores,LC,58.05405444,1.161081089,11.61081089,0.011610811,0.08,7.5,1
2016,April,4/27/2016,Pelonas,Juan Carlos Azofeifa,1,50,5.3,Somero,cpu,Canthigaster punctatissima,2,0.0197,2.9174,Invertebrivores,LC,7.322090225,0.146441805,1.464418045,0.001464418,0.04,7.5,1
2016,April,4/27/2016,Pelonas,Juan Carlos Azofeifa,1,50,5.3,Somero,sac,Stegastes acapulcoensis,5,0.0349,2.9109,Detritivores,LC,61.51928268,1.230385654,12.30385654,0.012303857,0.1,7.5,5
2016,April,4/27/2016,Pelonas,Juan Carlos Azofeifa,1,50,5.3,Somero,atr,Abudefduf troschelii,100,0.016,3.0516,Planktivores,LC,748.9570859,14.97914172,149.7914172,0.149791417,2,7.5,100
2016,April,4/27/2016,Pelonas,Juan Carlos Azofeifa,1,50,5.3,Somero,tlu,Thalassoma lucasanum,80,0.01261,2.8783,Invertebrivores,LC,333.0380906,6.660761812,66.60761812,0.066607618,1.6,7.5,80
2016,April,4/27/2016,Pelonas,Juan Carlos Azofeifa,1,50,5.3,Somero,sve,Sufflamen verres,4,0.0249,3.013,Invertebrivores,LC,43.13391965,0.862678393,8.626783931,0.008626784,0.08,7.5,4
2016,April,4/27/2016,Pelonas,Juan Carlos Azofeifa,1,50,5.3,Somero,paz,Plagiotremus azaleus,3,0.0046,3.1388,Piscivores,LC,7.700543525,0.154010871,1.540108705,0.001540109,0.06,7.5,3
2016,April,4/27/2016,Pelonas,Juan Carlos Azofeifa,1,50,5.3,Somero,cat,Chromis atrilobata,100,0.00523,3.41655,Planktivores,LC,510.7310343,10.21462069,102.1462069,0.102146207,2,7.5,100
2016,April,4/27/2016,Pelonas,Juan Carlos Azofeifa,1,50,5.3,Somero,jni,Johnrandallia nigrirostris,1,0.0256,3.0006,Invertebrivores,LC,10.81306447,0.216261289,2.162612893,0.002162613,0.02,7.5,1
2016,April,4/27/2016,Pelonas,Juan Carlos Azofeifa,2,50,5.5,Somero,sve,Sufflamen verres,7,0.0249,3.013,Invertebrivores,LC,330.9322065,6.618644129,66.18644129,0.066186441,0.14,7.5,5
2016,April,4/27/2016,Pelonas,Juan Carlos Azofeifa,2,50,5.5,Somero,sac,Stegastes acapulcoensis,21,0.0349,2.9109,Detritivores,LC,258.3809872,5.167619745,51.67619745,0.051676197,0.42,7.5,21
2016,April,4/27/2016,Pelonas,Juan Carlos Azofeifa,2,50,5.5,Somero,atr,Abudefduf troschelii,3,0.016,3.0516,Planktivores,LC,22.46871258,0.449374252,4.493742516,0.004493743,0.06,7.5,3
2016,April,4/27/2016,Pelonas,Juan Carlos Azofeifa,2,50,5.5,Somero,tlu,Thalassoma lucasanum,80,0.01261,2.8783,Invertebrivores,LC,333.0380906,6.660761812,66.60761812,0.066607618,1.6,7.5,80
2016,April,4/27/2016,Pelonas,Juan Carlos Azofeifa,2,50,5.5,Somero,sgh,Scarus ghobban,15,0.0233,2.919,Macroalgae feeders,LC,45.12763395,0.902552679,9.025526791,0.009025527,0.3,7.5,5
2016,April,4/27/2016,Pelonas,Juan Carlos Azofeifa,2,50,5.5,Somero,hdi,Halichoeres dispilus,14,0.0126,3.0673,Invertebrivores,LC,131.3893208,2.627786417,26.27786417,0.026277864,0.28,7.5,12
2016,April,4/27/2016,Pelonas,Juan Carlos Azofeifa,2,50,5.5,Somero,cat,Chromis atrilobata,310,0.00523,3.41655,Planktivores,LC,1583.266206,31.66532412,316.6532412,0.316653241,6.2,7.5,310
2016,April,4/27/2016,Pelonas,Juan Carlos Azofeifa,2,50,5.5,Somero,jni,Johnrandallia nigrirostris,2,0.0256,3.0006,Invertebrivores,LC,21.62612893,0.432522579,4.325225787,0.004325226,0.04,7.5,2
2016,April,4/27/2016,Pelonas,Juan Carlos Azofeifa,2,50,5.5,Somero,sps,Serranus psittacinus,8,0.0193,2.8511,Piscivores,LC,68.10195454,1.362039091,13.62039091,0.013620391,0.16,7.5,7
2016,April,4/27/2016,Pelonas,Juan Carlos Azofeifa,3,50,5.8,Somero,sps,Serranus psittacinus,5,0.0193,2.8511,Piscivores,LC,30.15882946,0.603176589,6.031765891,0.006031766,0.1,7.5,5
2016,April,4/27/2016,Pelonas,Juan Carlos Azofeifa,3,50,5.8,Somero,sac,Stegastes acapulcoensis,7,0.0349,2.9109,Detritivores,LC,86.12699575,1.722539915,17.22539915,0.017225399,0.14,7.5,7
2016,April,4/27/2016,Pelonas,Juan Carlos Azofeifa,3,50,5.8,Somero,tlu,Thalassoma lucasanum,71,0.01261,2.8783,Invertebrivores,LC,309.519694,6.190393881,61.90393881,0.061903939,1.42,7.5,70
2016,April,4/27/2016,Pelonas,Juan Carlos Azofeifa,3,50,5.8,Somero,hdi,Halichoeres dispilus,11,0.0126,3.0673,Invertebrivores,LC,90.04505201,1.80090104,18.0090104,0.01800901,0.22,7.5,10
2016,April,4/27/2016,Pelonas,Juan Carlos Azofeifa,3,50,5.8,Somero,sve,Sufflamen verres,5,0.0249,3.013,Invertebrivores,LC,93.39006977,1.867801395,18.67801395,0.018678014,0.1,7.5,4
2016,April,4/27/2016,Pelonas,Sebastián Mena-González,4,50,?,,tlu,Thalassoma lucasanum,27,0.01261,2.8783,Invertebrivores,LC,8.745230159,0.174904603,1.749046032,0.001749046,0.54,7.5,1
2016,April,4/27/2016,Pelonas,Sebastián Mena-González,4,50,?,,sgh,Scarus ghobban,7,0.0233,2.919,Macroalgae feeders,LC,133.1079088,2.662158175,26.62158175,0.026621582,0.14,7.5,4
2016,April,4/27/2016,Pelonas,Sebastián Mena-González,4,50,?,,fco,Fistularia commersonii,2,0.0006,3,Piscivores,NE,0.50625,0.010125,0.10125,0.00010125,0.04,7.5,2
2016,April,4/27/2016,Pelonas,Sebastián Mena-González,5,50,?,,tlu,Thalassoma lucasanum,3,0.01261,2.8783,Invertebrivores,LC,4.515457212,0.090309144,0.903091442,0.000903091,0.06,7.5,1
2016,April,4/27/2016,Pelonas,Sebastián Mena-González,5,50,?,,sve,Sufflamen verres,3,0.0249,3.013,Invertebrivores,LC,11.57092919,0.231418584,2.314185838,0.002314186,0.06,7.5,1
2016,April,4/27/2016,Pelonas,Sebastián Mena-González,6,50,?,,sps,Serranus psittacinus,25,0.0193,2.8511,Piscivores,LC,93.10750787,1.862150157,18.62150157,0.018621502,0.5,7.5,15
2016,April,4/27/2016,Pelonas,Sebastián Mena-González,6,50,?,,hdi,Halichoeres dispilus,3,0.0126,3.0673,Invertebrivores,LC,18.26279369,0.365255874,3.652558738,0.003652559,0.06,7.5,3
2016,April,4/27/2016,Pelonas,Sebastián Mena-González,6,50,?,,sac,Stegastes acapulcoensis,2,0.0349,2.9109,Detritivores,LC,24.60771307,0.492154261,4.921542614,0.004921543,0.04,7.5,2
2016,April,4/27/2016,Pelonas,Sebastián Mena-González,6,50,?,,sve,Sufflamen verres,2,0.0249,3.013,Invertebrivores,LC,11.17720455,0.223544091,2.23544091,0.002235441,0.04,7.5,1
2016,April,4/27/2016,Esmeralda,Juan Carlos Azofeifa,1,50,?,,tlu,Thalassoma lucasanum,61,0.01261,2.8783,Invertebrivores,LC,397.0987363,7.941974727,79.41974727,0.079419747,1.22,7.5,40
2016,April,4/27/2016,Esmeralda,Juan Carlos Azofeifa,1,50,?,,sve,Sufflamen verres,2,0.0249,3.013,Invertebrivores,LC,21.56695983,0.431339197,4.313391965,0.004313392,0.04,7.5,2
2016,April,4/27/2016,Esmeralda,Juan Carlos Azofeifa,1,50,?,,cpu,Canthigaster punctatissima,4,0.0197,2.9174,Invertebrivores,LC,7.89284086,0.157856817,1.578568172,0.001578568,0.08,7.5,1
2016,April,4/27/2016,Esmeralda,Juan Carlos Azofeifa,1,50,?,,sps,Serranus psittacinus,6,0.0193,2.8511,Piscivores,LC,36.19059535,0.723811907,7.238119069,0.007238119,0.12,7.5,6
2016,April,4/27/2016,Esmeralda,Juan Carlos Azofeifa,2,50,?,,tlu,Thalassoma lucasanum,60,0.01261,2.8783,Invertebrivores,LC,249.778568,4.995571359,49.95571359,0.049955714,1.2,7.5,60
2016,April,4/27/2016,Esmeralda,Juan Carlos Azofeifa,2,50,?,,sps,Serranus psittacinus,2,0.0193,2.8511,Piscivores,LC,31.91135919,0.638227184,6.382271838,0.006382272,0.04,7.5,1
2016,April,4/27/2016,Esmeralda,Juan Carlos Azofeifa,2,50,?,,sve,Sufflamen verres,1,0.0249,3.013,Invertebrivores,LC,10.78347991,0.215669598,2.156695983,0.002156696,0.02,7.5,1
2016,April,4/27/2016,Esmeralda,Juan Carlos Azofeifa,2,50,?,,sgh,Scarus ghobban,2,0.0233,2.919,Macroalgae feeders,LC,16.69897231,0.333979446,3.339794462,0.003339794,0.04,7.5,2
2016,April,4/27/2016,Esmeralda,Juan Carlos Azofeifa,3,50,?,,sps,Serranus psittacinus,3,0.0193,2.8511,Piscivores,LC,37.94312508,0.758862502,7.588625017,0.007588625,0.06,7.5,2
2016,April,4/27/2016,Esmeralda,Juan Carlos Azofeifa,3,50,?,,tlu,Thalassoma lucasanum,30,0.01261,2.8783,Invertebrivores,LC,124.889284,2.49778568,24.9778568,0.024977857,0.6,7.5,30
2016,April,4/27/2016,Esmeralda,Sebastián Mena-González,4,50,?,,tlu,Thalassoma lucasanum,46,0.01261,2.8783,Invertebrivores,LC,45.97586699,0.91951734,9.195173398,0.009195173,0.92,7.5,5
2016,April,4/27/2016,Esmeralda,Sebastián Mena-González,4,50,?,,sgh,Scarus ghobban,31,0.0233,2.919,Macroalgae feeders,LC,167.4008392,3.348016783,33.48016783,0.033480168,0.62,7.5,15
2016,April,4/27/2016,Esmeralda,Sebastián Mena-González,5,50,?,,hdi,Halichoeres dispilus,1,0.0126,3.0673,Invertebrivores,LC,6.087597897,0.121751958,1.217519579,0.00121752,0.02,7.5,1
2016,April,4/27/2016,Esmeralda,Sebastián Mena-González,5,50,?,,sgh,Scarus ghobban,12,0.0233,2.919,Macroalgae feeders,LC,12.06770966,0.241354193,2.413541931,0.002413542,0.24,7.5,1
2016,April,4/27/2016,Esmeralda,Sebastián Mena-González,6,50,?,,tlu,Thalassoma lucasanum,37,0.01261,2.8783,Invertebrivores,LC,14.49437115,0.289887423,2.898874229,0.002898874,0.74,7.5,2
